"","time","S","E","I_sc","I_c","I_ct","I_ch","I_cicu","death","R","R_ct","N_contact","N","CumIncid","Cum_import","Cum_ss","CumIncid_tot","CumED_ct","CumAdmit","CumICU","Cumdx_ct","Cumdx_admicu","Cumdx_tot","pSet","dur_latent","dur_incubation","dur_symptomatic","dur_admitted","dur_icu","prob_test","prob_admit_diagnosed","condprob_icu","condprob_cfr","R0","initpop","seed_backCalc","prop_travel_test","drop_Reffective","social_distancing","tau_1","tau_2","tau_1_max","tau_2_max","when_test_increase","Ncases_trigger","serial_interval","event_ss","event_ss_modulo","cfr_among_dx","import_travel","prob_diagnosed","prob_test_max","dur_subclinical","dur_inf","beta","omega","alpha","g1","g2","g3","rate_icu","death_rate","length_of_stay","parm_import","prob_admit","min_SI_calc","max_SI_calc","valid_si_check","validity_cfr_among_dx","valid_cfr_check","prob_test_max_valid","valid_prob_test_max_check","valid_tau_1_check","valid_tau_2_check","valid_prob_test_check","valid_keep","LHS_seed"
"159",158,2253431.80705612,55148.5186553048,103159.402274023,255131.298919314,28349.2900740723,23019.0886926773,5954.41636362553,41214.4162118432,2963996.37879316,467326.382959846,6098193.7886578,6196731,3942732.69418443,236.498792481659,129.999966961581,3943099.19294387,357694.574341264,208169.0199608,92170.5870574131,73484.0760435175,408188.756256958,481672.832300475,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"160",159,2229116.90641488,52542.9798249148,98562.7534127541,246132.639864498,27349.4048801222,22335.5641413857,5808.26251966519,41887.741482869,2999800.17974584,473194.567713058,6099350.02697598,6196731,3967046.09504505,237.998573094593,129.999966961581,3967414.09358511,360673.08091799,209902.459819109,93432.9579927632,74371.8285117456,413972.387281378,488344.215793123,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"161",160,2205986.59601189,50031.5784291215,94102.1705900679,237210.96743231,26358.1260735921,21650.8926779608,5659.36003504534,42544.171781206,3034323.66475664,478863.472212158,6100518.44943221,6196731,3990174.40548031,239.998540835225,129.999966961581,3990544.40398811,363517.936756671,211558.08602329,94657.237803365,75227.8372197975,419587.555166972,494815.392386769,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"162",161,2183994.2369982,47614.3725064886,89781.5881636548,228389.892416012,25378.0223471113,20967.127982248,5508.29035795986,43183.4263413126,3067579.54110494,484334.501782059,6101694.13297139,6196731,4012164.76449399,241.998540835225,129.999966961581,4012536.76300179,366233.124682449,213138.244128241,95843.4206057916,76052.4177222242,425033.741837419,501086.159559643,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"163",162,2163093.26363302,45290.9194110748,85603.8069816998,219691.094546178,24411.5028779718,20286.2052099576,5355.61053773492,43805.2886120047,3099583.72757476,489609.580615582,6102872.39276235,6196731,4033063.73785917,243.998540835225,129.999966961581,4033437.73636697,368822.82230467,214645.365548581,96991.6104473481,76845.9646332346,430310.942740706,507156.907373941,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"164",163,2143237.88699776,43060.3323071895,81570.5618345103,211133.881139407,23460.7132014568,19609.9052035228,5201.85044545497,44409.6055806811,3130355.13913936,494691.124150643,6104048.9255689,6196731,4052917.11449443,245.998540835225,129.999966961581,4053293.11300223,371291.276544429,216081.922037329,98102.0171130479,77608.9468635214,435419.650399411,513028.597262932,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"165",164,2124383.39017168,40921.365611443,77682.6785526754,202735.314602135,22527.5493789854,18939.858140417,5047.51105952012,44996.2807683693,3159915.10213539,499581.949579371,6105219.80065273,6196731,4071769.61134424,247.998517104389,129.999966961581,4072147.60982831,373642.752815132,217450.396111531,99174.9397575528,78341.8931187015,440360.782471751,518702.675590452,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"166",165,2106486.07459246,38872.4210878491,73940.1254898427,194509.967722599,21613.580768467,18277.5247290984,4893.06506546471,45565.2783660574,3188287.64284275,504285.319335402,6106381.55107093,6196731,4089665.42671647,249.498724103903,129.999966961581,4090044.92540754,375881.487428848,218753.280835642,100210.776157757,79045.3985123969,445135.72272976,524181.121242157,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"167",166,2089502.91741742,36911.6525987282,70342.1532760631,186471.05144803,20720.3344345431,17624.270071417,4738.95136030037,46116.6099850574,3215498.30151471,508804.757893723,6107530.8341487,6196731,4106647.08391481,250.998700806455,129.999966961581,4107028.08258258,378011.838526112,219993.085218928,101209.9895003,79720.0947809366,449746.176793274,529466.27157421,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"168",167,2073391.94150722,35037.0163407444,66887.3653730251,178629.688942994,19849.0907410943,16981.3101867289,4585.58041955719,46650.3378232476,3241574.5352804,513144.133384975,6108664.68082939,6196731,4122756.05982589,252.99869991645,129.999966961581,4123139.05849277,380038.145332758,221172.307222845,102173.120372051,80366.66448964,454194.221352546,534560.885842185,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"169",168,2058113.3656704,33246.257290671,63573.8145106665,170994.456315719,19000.7478629015,16349.6756251873,4433.33052417426,47166.5693369373,3266545.22323742,517307.559625917,6109780.67665082,6196731,4138032.63566272,254.99869991645,129.999966961581,4138417.6343296,381964.517036063,222293.365939054,103100.771841109,80985.8241552386,458482.240467269,539468.064622507,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"170",169,2043628.21834307,31536.9798470241,60399.0887382562,163572.627556673,18176.1143554874,15730.2979336325,4282.54856754251,47665.452194019,3290440.32553361,521299.346930671,6110876.58694934,6196731,4152515.78299004,256.99869991645,129.999966961581,4152902.78165692,383795.090762412,223358.66921894,103993.599706372,81578.3165268558,462612.881166553,544191.197693409,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"171",170,2029898.87721496,29906.6843785678,57360.3548644272,156369.832234913,17375.8160154999,15123.9824013031,4133.55003249034,48147.1726360949,3313290.74594044,525123.984281288,6111950.47891463,6196731,4166243.12411815,258.99869991645,129.999966961581,4166632.12278503,385533.925771864,224370.579594812,104852.309048273,82144.9077597101,466589.038003046,548733.945762756,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"172",171,2016889.02503844,28352.7919984885,54454.4576950927,149390.252838398,16600.3178155239,14531.4203607111,3986.62102456891,48611.9502097754,3335128.06662487,528786.096394125,6113000.69058944,6196731,4179250.97629467,260.99869991645,129.999966961581,4179641.97496155,387184.995914965,225331.409889738,105677.645240497,82686.380837291,470413.811033147,553100.191870438,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"173",172,2004563.75295781,26872.6642913456,51677.9406185932,142636.593037109,15849.9203651092,13953.1843190725,3842.01621523879,49060.0382759711,3355984.45773184,532290.432187911,6114025.84082463,6196731,4191574.24850877,262.998566461926,129.999966961581,4191967.24704219,388752.176046028,226243.415317274,106470.392958555,83203.5333292681,474090.50311112,557294.036440387,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"174",173,1992890.11675049,25463.6281028034,49027.1607035761,136109.981740225,15124.6992261923,13389.7178486482,3699.96100946109,49491.7158798927,3375892.22847711,535641.790261591,6115024.90603583,6196731,4203246.38480066,264.498481888996,129.999966961581,4203640.8832495,390239.129031414,227108.755194372,107231.361340278,83697.1657194904,477622.551520847,561319.717240337,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"175",174,1981835.98079346,24123.0564725466,46498.4103916445,129811.470479586,14424.8305637623,12841.4445547785,3560.65709416356,49907.2707152415,3394882.99884654,538844.880088262,6115996.79707208,6196731,4214299.0198636,265.999375968278,129.999966961581,4214695.01920653,391649.53763738,227929.545378829,107961.353897189,84168.0604834179,481013.388376732,565181.448860149,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"176",175,1971368.52587004,22848.152696821,44087.471193757,123740.274038862,13750.2713032868,12308.6445161017,3424.27485706331,50307.0622919316,3412991.38615503,541904.93707709,6116940.74703164,6196731,4224764.47485413,267.99930886388,129.999966961581,4225162.47412995,392987.213282308,228707.976763165,108661.293073467,84617.0777262881,484267.005514261,568884.083240549,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"177",176,1961459.92621157,21636.3986348432,41790.5236969388,117894.699752283,13100.7787588586,11791.5020435901,3290.96204965362,50691.4114862009,3430248.1861269,544826.611239152,6117856.34566172,6196731,4234671.0745126,269.99930886388,129.999966961581,4235071.07378842,394255.33724734,229445.928330115,109331.997859532,85044.9814842678,487386.950059972,572431.931544239,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"178",177,1952081.39207453,20485.1146257729,39603.4368685151,112272.437795219,12476.0966060383,11290.1531487255,3160.84697047629,51060.6817522268,3446685.98676481,547614.853393682,6118743.22152256,6196731,4244047.60864964,271.99930886388,129.999966961581,4244449.60792547,395457.273767434,230145.358103715,109974.35686137,85452.5796618387,490377.097722889,575829.677384727,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"179",178,1943205.93765886,19391.7321419959,37522.1311558398,106870.4447977,11875.8869699117,10804.6560747301,3034.03184255424,51415.2449473878,3462336.43705393,550274.497357076,6119601.18016544,6196731,4252921.0630653,273.99930886388,129.999966961581,4253325.06234113,396596.201244279,230808.115947381,110589.250188049,85840.6568934495,493241.308165342,579081.96505879,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"180",179,1934807.81318715,18353.7655560376,35542.4969890625,101685.075537449,11299.7450659041,10335.00690038,2910.59835443237,51755.4832276342,3477230.69161758,552810.323564364,6120430.16645167,6196731,4261317.18753702,275.99930886388,129.999966961581,4261723.18681284,397675.176277989,231435.980834726,111177.558957672,86209.9855647722,495983.462938655,582193.448503427,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"181",180,1926862.29922829,17368.7354337947,33660.4787805572,96712.1477889361,10747.2063699626,9881.1459148016,2790.6098905603,52081.7887974624,3491399.51463196,555227.073163666,6121230.24902724,6196731,4269260.70190389,277.998900847797,129.999966961581,4269668.7007717,398697.152375799,232030.671760654,111740.16700474,86561.3283874467,498607.471252241,585168.799639687,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"182",181,1919346.50834298,16434.2550424043,31872.080468024,91946.7036583299,10217.6702250674,9442.93668721619,2674.11106246574,52394.5573622451,3504872.80550578,557529.371645478,6122001.72466303,6196731,4276774.99286932,279.498820722287,129.999966961581,4277184.49165701,399664.84839441,232593.798588062,112277.946714291,86895.4260895533,501117.206855238,588012.63294479,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"183",182,1912237.66703596,15547.9977843811,30173.3654026945,87384.1965508581,9710.69055490817,9020.25438978643,2561.1295869083,52694.1889214501,3517679.75937095,559721.750402093,6122744.73654697,6196731,4283882.33433579,280.998661275851,129.999966961581,4284293.33296403,400581.055517413,233126.958337733,112791.762559381,87213.001044763,503516.522309115,590729.523353877,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"184",183,1905513.934109,14707.7370524529,28560.4625979902,83019.6502302456,9225.75887943941,8612.9262413698,2451.68131704601,52981.0876350893,3529849.0671372,561808.694800164,6123459.54592708,6196731,4290604.06729815,282.998625881608,129.999966961581,4291017.06589099,401448.461229878,233631.68764323,113282.475852886,87514.7664120815,505809.266038523,593324.032450603,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"185",184,1899155.48615337,13911.2941972876,27029.5915057938,78847.1277051768,8762.16079878277,8220.69242883818,2345.76706257428,53255.6591167437,3541408.64116076,563794.579870667,6124146.72059308,6196731,4296960.51525378,284.998625881608,129.999966961581,4297375.51384662,402269.454729711,234109.404547895,113750.935904926,87801.4147393403,507999.245373281,595800.66011262,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"186",185,1893142.98981083,13156.5591117275,25577.073047412,74860.9097116924,8319.26115475047,7843.29216220108,2243.37504544182,53518.3080373304,3552385.5674327,565683.664485911,6124806.7636003,6196731,4302971.01159632,286.998625881608,129.999966961581,4303388.01018916,403046.410093983,234561.490791651,114197.977465924,88073.6175179818,510090.213007256,598163.830525236,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"187",186,1887458.15179853,12441.5244902292,24199.3317906984,71055.1547686148,7896.41116827077,7480.43848174717,2144.48219353877,53769.4356338462,3562805.99398966,567480.075684864,6125440.23252262,6196731,4308653.84960862,288.998625881608,129.999966961581,4309072.84820146,403781.583606637,234989.25955563,114624.416808849,88332.0229940837,512085.848338497,600417.87133258,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"188",187,1882083.48637614,11764.2429266001,22892.8878576198,67423.9006949821,7492.94858880922,7131.82082122323,2049.05552956455,54009.4420239189,3572695.37056329,569187.844617853,6126047.73303651,6196731,4314026.5152776,290.998379290481,129.999966961581,4314447.51362385,404477.140525189,235393.97105618,115031.057959878,88577.262107834,513989.784230894,602567.046338726,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"189",188,1877003.01596968,11122.8475890772,21654.406720481,63960.806577754,7108.11908147347,6797.08492565233,1957.05283028691,54238.7204031613,3582078.09795311,570810.84794932,6126630.02275945,6196731,4319105.4856862,292.498377148018,129.999966961581,4319527.98403031,405135.035055252,235776.790134642,115418.681219137,88809.9392525799,515805.554987637,604615.494240216,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"190",189,1872200.60950546,10515.5429129541,20480.660274964,60660.2985902746,6741.36246756233,6475.91782916353,1868.42343295601,54457.6587522718,3590977.69488558,572352.831348806,6127187.63751807,6196731,4323906.39234322,293.998184352817,129.999966961581,4324330.39049453,405757.313528897,236138.880301864,115788.047538191,89030.6360543914,517536.615296423,606567.251350813,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"191",190,1867660.82877162,9940.64010110629,19368.5279024852,57516.6907921561,6392.09143810683,6167.98570269074,1783.11269716258,54666.6404300517,3599417.02062629,573817.461538328,6127721.16973201,6196731,4328444.17312136,295.998140047828,129.999966961581,4328870.17122837,406345.936628977,236481.355177363,116139.904222427,89239.9210812128,519186.362023863,608426.283105075,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
