"X","time","S","E","I_sc","I_c","I_ct","I_ch","I_cicu","death","R","R_ct","N_contact","N","CumIncid","Cum_import","Cum_ss","CumIncid_tot","CumED_ct","CumAdmit","CumICU","Cumdx_ct","Cumdx_admicu","Cumdx_tot","pSet","dur_latent","dur_incubation","dur_symptomatic","dur_admitted","dur_icu","prob_test","prob_admit_diagnosed","condprob_icu","condprob_cfr","R0","initpop","seed_backCalc","prop_travel_test","drop_Reffective","social_distancing","tau_1","tau_2","tau_1_max","tau_2_max","when_test_increase","Ncases_trigger","serial_interval","event_ss","event_ss_modulo","cfr_among_dx","cfr_among_admit","import_travel","prob_diagnosed","prob_test_max","dur_subclinical","dur_inf","beta","omega","alpha","g1","g2","g3","rate_icu","death_rate","length_of_stay","parm_import","prob_admit","min_SI_calc","max_SI_calc","valid_si_check","validity_cfr_among_dx","valid_cfr_check","prob_test_max_valid","valid_prob_test_max_check","valid_tau_1_check","valid_tau_2_check","valid_prob_test_check","valid_keep","LHS_seed","DailyED_ct","DailyAdmit","ED_visits","case.per100k","DailyIncid_tot","DailyICU","peakIncid","incidence.per100k","Scenario"
8937,207,5691395.75643114,31025.3364482095,30550.3906836015,55736.955990649,6196.0554146439,3319.51076988529,2307.53316315391,6840.40903798185,322402.445152096,46956.6069086454,6178067.49161433,6196731,504545.902579034,435.999151249058,190.000984918633,505171.9027152,42082.3930939456,23537.7222003648,18308.3941041803,8001.40509958757,50478.7595635081,58480.1646630956,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,998.422987589998,559.1319011341,1557.5548887241,943.726049478275,11695.842802251,448.3744073056,19522.2822010498,188.742141659062,"slow/small"
8938,208,5679488.33796875,31602.3750537533,31137.5831379478,56878.2345792434,6322.86610491495,3388.39431969738,2357.51644700435,7014.71865982773,330416.696334454,48124.2773944145,6177647.50446855,6196731,516450.821235958,438.498956716531,190.000984918633,517079.321177592,43100.1098034931,24107.6631223659,18766.1167504508,8200.20503261612,51751.5879954153,59951.7930280314,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1017.7167095475,569.9409220011,1587.6576315486,967.474512416811,11907.418462392,457.7226462705,19522.2822010498,192.156452529439,"slow/small"
8939,209,5667368.5514797,32182.4828255764,31728.8859483332,58031.1098234861,6450.96122308141,3458.02955611935,2408.15804365378,7192.78802273354,338594.223520658,49315.8095566761,6177221.0631544,6196731,528568.107790315,440.998853720786,190.001022618604,529199.107666653,44137.2568244914,24688.4895777728,19233.2923727546,8403.05410254296,53051.1819583765,61454.2360609195,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1037.1470209983,580.826455406903,1617.9734764052,991.720248319953,12119.786489061,467.175622303799,19522.2822010498,195.583550247074,"slow/small"
8940,210,5655030.73926271,32769.4788179039,32324.6809342086,59195.2361735887,6580.31059040204,3528.40033449322,2459.44312628407,7374.66567863197,346936.613869813,50531.4312119818,6176788.18027018,6196731,540898.420162441,443.498698583908,195.001022618604,541536.919883641,45193.9720884934,25280.2788532997,19710.0197153655,8609.98982209615,54377.8488314541,62987.8386535502,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1056.715264002,591.789275526899,1648.5045395289,1016.46882289307,12337.8122169879,476.727342610899,19522.2822010498,199.101949350197,"slow/small"
8941,211,5642479.18700368,33357.6567032524,32924.7797463099,60370.3528727503,6710.87701982481,3599.49161142297,2511.36189975007,7560.39972265676,355445.499380448,51771.3940399241,6176348.86974634,6196731,553442.472490993,445.998662050026,200.00098963201,554088.472142674,46270.4079854458,25883.116308133,20196.401485701,8821.05449416038,55731.901125612,64552.9556197725,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1076.4358969524,602.837454833301,1679.27335178571,1041.72596195918,12551.5522590331,486.381770335502,19522.2822010498,202.551188022089,"slow/small"
8942,212,5629718.47133356,33942.8105607412,33527.5680321979,61556.0162501068,6842.61939015653,3671.28023705486,2563.89953391629,7750.03692606256,364122.383668424,53035.9140677915,6175903.16391281,6196731,566200.688335578,448.498450026342,200.001027183404,566849.187812786,47366.6822357652,26497.0679192165,20692.5322594138,9036.28356321661,57113.634049233,66149.9176124496,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1096.27425031939,613.951611083499,1710.22586140289,1067.49700144237,12760.7156701119,496.130773712801,19522.2822010498,205.926571124548,"slow/small"
8943,213,5616743.43656741,34530.1768015966,34132.2316439923,62751.3751524632,6975.4349473501,3743.71528956776,2617.04303176802,7943.62313337946,372968.742932719,54325.2204997672,6175451.18359793,6196731,579173.22339014,450.99816161644,200.001027183404,579824.222578939,48482.8643062532,27122.1725955793,21198.5062775136,9255.7154592366,58523.3394860811,67779.0549453177,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1116.182070488,625.1046763628,1741.2867468508,1093.78727179407,12975.0347661531,505.974018099798,19522.2822010498,209.385154303988,"slow/small"
8944,214,5603554.16863949,35119.0085450294,34738.7708316952,63955.6997991818,7109.25086191902,3816.75810911123,2670.77144189427,8141.20279910855,381985.869941765,55639.4990308243,6174993.01678797,6196731,592359.991087987,453.498391694382,200.001027183404,593013.490506863,49619.0168547736,27758.4653880837,21714.4065751032,9479.38041534887,59961.2867771731,69440.667192522,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1136.1525485204,636.292792504399,1772.4453410248,1120.60160740432,13189.2679279239,515.9002975896,19522.2822010498,212.842350715626,"slow/small"
8945,215,5590150.84466976,35708.7089014766,35346.9840212347,65168.2628616294,7243.97797960179,3890.36698105745,2725.06650124877,8342.81899154377,391175.021744101,56978.9473483632,6174528.76954655,6196731,605760.815440474,455.998008935778,200.001027183404,606416.814476591,50775.1985419459,28405.9792598691,22240.31563308,9707.31141549089,61427.7402025358,71135.0516180267,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1156.1816871723,647.513871785399,1803.6955589577,1147.94480538249,13403.323969728,525.909057976802,19522.2822010498,216.296688846554,"slow/small"
8946,216,5576533.86441796,36298.6742307312,35956.5454488846,66388.4216989421,7379.55314442916,3964.5089617634,2779.90392455256,8548.51313377694,400537.29227722,58343.7227617597,6174058.52083548,6196731,619375.296084472,458.497616740519,200.001027183404,620033.794728394,51951.4596169902,29064.7423092915,22776.3060617058,9939.53376529935,62922.9429251809,72862.4766904804,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1176.2610750443,658.763049422403,1835.0241244667,1175.82119815239,13616.9802518031,535.990428625799,19522.2822010498,219.744575838504,"slow/small"
8947,217,5562703.74440463,36888.3857106394,36567.0556472099,67615.4557072762,7515.88822613328,4039.1425775734,2835.26297174821,8758.32501585798,410073.744502682,59733.9952362664,6173582.38120869,6196731,633202.916171345,460.997543195163,200.001027183404,633863.914741722,53147.8381768261,29734.7758507531,23322.4501965055,10176.0756315572,64447.1327661715,74623.2083977287,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1196.3785598359,670.033541461598,1866.4121012975,1204.23507810374,13830.120013328,546.144134799699,19522.2822010498,223.184127458946,"slow/small"
8948,218,5548661.24515278,37477.2774581754,37178.0662620566,68848.6836031659,7652.91564589943,4114.23218084906,2891.11712084086,8972.29260438858,419785.275910408,61149.894061445,6173100.44244802,6196731,647242.915035259,463.497931122995,200.001027183404,647906.413993564,54364.3582692819,30416.0933441409,23878.8103257164,10416.9574601588,66000.5256059317,76417.4830660905,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1216.5200924558,681.3174933878,1897.8375858436,1233.19025896219,14042.4992518419,556.360129210902,19522.2822010498,226.611406108187,"slow/small"
8949,219,5534406.74703816,38064.8563902765,37789.0997474781,70087.6555641524,7790.66020312995,4189.75698364813,2947.44442761598,9190.45206361386,429672.761146213,62591.5664357264,6172612.68632199,6196731,661494.41355136,466.497529647312,200.001027183404,662160.912108189,55601.1540105283,31108.726103206,24445.4490993425,10662.2036444362,67583.3325197569,78245.5361641931,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1236.79574124639,692.632759065102,1929.4285003115,1262.69054061235,14254.498114625,566.638773626099,19522.2822010498,230.032546428512,"slow/small"
8950,220,5519942.37666081,38650.5670266133,38399.6602164606,71330.8976154184,7928.78534947115,4265.62118692708,3004.21719665608,9412.83785278077,439736.914544949,64059.1223499293,6172119.53841416,6196731,675956.284437841,468.997012377621,200.001035324274,676625.282485541,56857.9668503957,31812.6170853687,25022.419427909,10911.8315891811,69195.7435019398,80107.575091121,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1256.8128398674,703.890982162698,1960.7038220301,1292.73926996542,14464.370377352,576.970328566502,19522.2822010498,233.41936865344,"slow/small"
8951,221,5505263.97581932,39238.0455035573,39009.9395933938,72578.0598405625,8067.35167665327,4341.81519175843,3061.40424578311,9639.48192612684,449978.288869185,65552.6373336759,6171620.94695968,6196731,690627.185826717,471.497010813821,205.000489501489,691303.683327031,58134.9065689512,32527.7838050462,25609.7648755443,11165.8522704538,70837.9257142616,82003.7779847154,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1276.9397185555,715.166719677502,1992.106438233,1323.33932172811,14678.40084149,587.3454476353,19522.2822010498,236.873294023736,"slow/small"
8952,222,5490377.92306871,39821.4113167015,39619.5457123657,73828.4916962954,8206.27875958713,4418.30079848614,3118.97966247187,9870.41500072635,460397.444517498,67072.2094671804,6171117.02577872,6196731,705505.738678174,473.996913388186,210.000486085736,706189.736077646,59431.9630435423,33254.2206449094,26207.5313820982,11424.2813757895,72510.0465094324,83934.3278852219,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1297.0564745911,726.4368398632,2023.4933144543,1354.49364971986,14886.0527506151,597.7665065539,19522.2822010498,240.224285201585,"slow/small"
8953,223,5475290.8605361,40396.3061870858,40226.7127846522,75081.3972293806,8345.48535524555,4495.03365437355,3176.91386787303,10105.6637221606,470994.736017719,68617.8906454303,6170607.90340034,6196731,720590.301961331,476.496128993116,210.000519933443,721276.798610256,60749.0871238934,33991.9001211894,26815.7516971929,11687.1260664789,74212.2394112363,85899.3654777152,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1317.1240803511,737.679476279998,2054.80355663109,1386.20452425182,15087.06253261,608.220315094699,19522.2822010498,243.468088781166,"slow/small"
8954,224,5459999.84772899,40967.7937091807,40830.4256298141,76335.5220332222,8484.82482786367,4571.93904995382,3235.17649978467,10345.2548688575,481770.473303655,70189.7423486945,6170093.80475353,6196731,735878.814693571,478.996203858598,210.000519933443,736567.811417361,62086.1741380341,34740.7634571198,27434.4580978487,11954.3957064722,75944.6375662292,87899.0332727013,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1337.0870141407,748.8633359304,2085.9503500711,1418.47424509312,15291.012807105,618.706400655799,19522.2822010498,246.75934467875,"slow/small"
8955,225,5444507.13013362,41535.0025193369,41430.5185837086,77589.7829303793,8624.18360192031,4648.95686639292,3293.73143140771,10589.2107982267,492724.709765728,71787.7733692982,6169574.91730204,6196731,751369.032159642,481.49633315951,210.000519933443,752060.529012733,63443.1095249335,35500.7465423122,28063.6667549875,12226.090075859,77707.3344626863,89933.4245385453,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1356.9353868994,759.983085192398,2116.9184720918,1451.30431736581,15492.717595372,629.208657138799,19522.2822010498,250.014363950476,"slow/small"
8956,226,5428814.95605256,42097.1850168788,42026.6280630872,78843.0893283172,8763.43318942046,4726.02391627703,3352.54411833971,10837.5556544864,503857.566914154,73412.0177464989,6169051.44312147,6196731,767058.706256713,483.9963171497,210.000519933443,767752.703093794,64819.78557397,36271.7890510522,28703.3996015715,12502.2138109764,79500.438391359,92002.6522023354,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1376.6760490365,771.04250874,2147.7185577765,1484.69656343539,15692.174081061,639.732846584,19522.2822010498,253.23310114738,"slow/small"
8957,227,5412926.3541923,42653.5976821141,42618.2690533058,80094.4165103143,8902.46733257733,4803.08413008669,3411.57283847962,11090.3008349229,515168.535459862,75062.4019660499,6168523.57486392,6196731,782944.809538798,486.494895316376,210.000519933443,783641.304954046,66216.0316203944,37053.7954817218,29353.6415756593,12782.752539826,81323.9587860441,94106.7113258702,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1396.24604642439,782.0064306696,2178.25247709399,1518.65090361144,15888.601860252,650.241974087803,19522.2822010498,256.402962469276,"slow/small"
8958,228,5396844.02345912,43203.5905488165,43204.886377828,81342.6867613842,9041.15854939151,4880.07457771516,3470.78049223391,11347.4642388617,526657.419595226,76738.915399439,6167991.52214179,6196731,799024.640185417,488.994981880583,210.000519933443,799723.63568723,67631.7066695356,37846.6865881054,30014.3974471733,13067.7032471423,83177.9570827486,96245.660329891,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1415.67504914121,792.891106383599,2208.56615552481,1553.16828066106,16082.330733184,660.755871514,19522.2822010498,259.529270081015,"slow/small"
8959,229,5380571.10663367,43746.4759322964,43785.8829792945,82586.8593137668,9179.39900901414,4956.93784988766,3530.12369201403,11609.0576539127,538323.676808057,78441.4801280997,6167455.48179516,6196731,815295.056948989,491.495043755237,210.000519933443,815996.552512676,69066.6345342388,38650.3637986892,30685.6514017166,13357.0506796564,85062.442650245,98419.4933299015,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1434.92786470319,803.677210583803,2238.60507528699,1588.24859962295,16272.916825446,671.253954543299,19522.2822010498,262.604860941131,"slow/small"
